episode,episode_iri,chunk_id,chunk_type,start_seconds,end_seconds,topic_label,candidate_text,type_guess,confidence,context
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_18,topic_anchored,1211,1258,Types of sand,concrete,Material,0.85,'to put into cement and to concrete and to make them into the buildings'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_18,topic_anchored,1211,1258,Types of sand,sand,Material,0.9,Central subject of the chunk: 'Where do we get most of the sand in the world?'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",Nate Hagens,Person,0.98,"Host speaking in transcript, matches episode metadata"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",Ed Conway,Person,0.98,"Guest speaking, author of the book discussed"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",Romans,HistoricalGroup,0.9,'the Romans knew how to make concrete' — used volcanic ash as binder
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",Portland cement,Material,0.95,"'we came up with our own modern version of it, Portland cement'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",cement,Material,0.95,'the physics of cement when it's setting'; central material of discussion
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",concrete,Material,0.95,'a book about... concrete'; 'concrete is still almost alive'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",sand,Material,0.93,'the Romans used sand... the sand in this case is inert'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",volcanic ash,Material,0.88,'they used a particular type of kind of volcanic ash as the binder'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",limestone,Material,0.88,"'the kind of lime, in the case of limestone, which you put into a cement kiln'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",lime,Material,0.85,'The magic thing is mostly the kind of lime'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",carbon dioxide,Material,0.87,'still often sucking in carbon dioxide from the atmosphere'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",cement kiln,Technology,0.8,'which you put into a kind of cement kiln'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",net zero,Concept,0.85,'it's about net zero as well'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",energy transitions,Concept,0.83,'It's about energy transitions'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",energy and materials blindness,Concept,0.86,'dispelling the energy and materials blindness of our current culture' — recurring Hagens framing
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",cement research,FieldOfStudy,0.78,'massively underrated field is cement research'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_19,topic_anchored,1258,1399,"Constraints of mining useful sand, Yukon Delta",aggregates,Material,0.75,'the sand and the aggregates we put into cement'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",Nate Hagens,Person,0.98,"Host speaking in transcript, matches episode metadata"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",Ed Conway,Person,0.98,"Guest speaking in transcript, matches episode metadata"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",concrete,Material,0.92,'buildings and built structures that have concrete are actually absorbing CO2'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",CO2,ChemicalSubstance,0.93,'absorbing CO2'; also 'five or 6 percent of global CO2 emissions'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",steel,Material,0.9,"'It's kind of similar to steel, maybe a bit more than steel'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",coal,Material,0.92,'the kind of the coal or whatever you're putting into the... kiln'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",limestone,Material,0.9,'when you're kind of heating the limestone and the stuff you're grinding up'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",cement,Material,0.92,'the really tough nut to crack when it comes to cement'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",silicon chip,Material_Product,0.88,"'to make a silicon chip, so that journey from the quarry through to the smartphone'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",solar panel,Technology,0.85,'it's the same process for... like a solar panel'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",quartzite,Material,0.9,"'It begins with a lump of quartzite, you get out of a quarry'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",electric arc furnace,Technology_Process,0.88,'you throw that into an electric arc furnace alongside some wood chips and some coal'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",metallurgical silicon,Material,0.87,'you end up with metallurgical silicon which is 99 percent pure'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",blast furnace,Technology_Process,0.87,"'In this furnace, as in a blast furnace, is doing an incredibly important job'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",carbon dioxide,ChemicalSubstance,0.9,'emitting that in the form of carbon dioxide'; longer form of 'CO2' used earlier in same chunk — possible name variant of the same substance
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",sand,Material,0.85,"'both with sand, both with silicon chips and with concrete that's the same'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",silicon,Material,0.86,'you're smelting down that silicon'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",oxygen,ChemicalSubstance,0.85,"'stealing, grabbing the oxygen off the quartzite'"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",smartphone,Material_Product,0.8,'that journey from the quarry through to the smartphone'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_22,topic_anchored,1488,1648,"Cement absorbs CO2 over time, research on this",wood chips,Material,0.82,'alongside some wood chips and some coal'
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Nate Hagens,Person,0.98,"Host speaking in transcript, matches episode metadata"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Ed Conway,Person,0.98,"Guest speaking about sand and materials, matches episode metadata"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,sand,Material,0.9,"""so let's get back to where the sand comes from"" — central material discussed"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,peak sand,Concept,0.85,"""is there such a thing as peak sand?"" — resource-depletion concept"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,silica sand,Material,0.95,"""Let's say silica sand, for instance, they used to make glass"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,glass,Material,0.85,"""silica sand... used to make glass"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,silica,Material,0.9,"""You need quite high kind of level quantities of silica in there"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,UK,Location,0.95,"""the UK. For instance, we didn't think we had that much in the way of silica sand"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,World War I,Event,0.95,"""until back in world war one"" / ""World War I was okay"" — rendered both as 'world war one' and 'World War I' in the chunk"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,World War II,Event,0.95,"""World War II was more, more tough, because obviously France was invaded"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Paris,Location,0.95,"""we got most of our silica sand from quarries just outside of Paris"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,France,Location,0.95,"""France hadn't been invaded at that point"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Nazis,Organization,0.85,"""France was invaded by the Nazis"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Germans,Group,0.8,"""to make the binoculars to try and kill the Germans"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Scotland,Location,0.95,"""we found some sand in a very distant part of Scotland"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,construction sand,Material,0.85,"""So with construction sands, We shouldn't run out"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,U. S.,Location,0.9,"""east coast of the U. S., Quite a lot of that sand comes off""; also rendered 'the US' later in chunk"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,North Sea,Location,0.95,"""in the North Sea, there's quite a lot of sand"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Rhine,Location,0.9,"""The Rhine, used to empty into the North Sea"" — river"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Doggerland,Location,0.9,"""there was this area called Doggerland. that's now submerged"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Ice Age,Event,0.85,"""back in the Ice Age was connected by, this land to the continent"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Iron Age,Event,0.8,"""discovering these old, like, Iron Age, well actually, sorry, more like kind of Neolithic axes"" — speaker self-corrects"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Neolithic,Event,0.85,"""more like kind of Neolithic axes and things"" — archaeological period"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,woolly mammoth,Species,0.8,"""Rhino, kind of great woolly mammoth, skeletons"" — the preceding 'Rhino' may be a stray/ASR fragment"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Rhino,Species_LIKELY_ASR_ERROR,0.35,"""and Rhino, kind of great woolly mammoth, skeletons"" — appears mid-sentence oddly; could be an ASR mishearing of 'Rhine' (the river mentioned earlier) rather than the animal"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,London,Location,0.95,"""the sands that we're using to turn into concrete to make London, bigger"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,concrete,Material,0.95,"""part of the reason concrete has changed the world"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,nano materials,Material,0.7,"""Oh, you're going to do like nano materials"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,lime,Material,0.9,"""like lime, actually lime is the more important one for, cement"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,cement,Material,0.9,"""lime is the more important one for, cement"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,limestone,Material,0.9,"""so limestone, you can find that in quite a few places"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Steel,Material,0.9,"""Steel changed the world because it's cheap"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Oil,Material,0.85,"""Oil, you know, has been pretty cheap for a lot of time"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,economics,Concept,0.75,"""within my world of economics, I don't think we discuss that. Enough."""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,ultra high purity quartz,Material,0.95,"""one other type of sand... which is called ultra high purity quartz"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,silicon chips,Product,0.85,"""that long process to make silicon chips"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,silicon,Material,0.9,"""super pure silica, or super pure silicon at that point"""
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,Spruce Pine,Location,0.95,"""a place called Spruce Pine in North Carolina"" — source of ultra high purity quartz"
TGS-127-EdConway,tgs:Interview.TGS_127_EdConway,TGS127_chunk_23_filler,filler,1648,1780,,North Carolina,Location,0.95,"""Spruce Pine in North Carolina, in, in the US"""
